start_node,rep,strategy,reward,ls_exact_reward,gap_pct,valid,rollout_time
24,2,beam20,5406.0,5406.0,0.0,True,0.28429651260375977
24,2,sample128,4492.0,5406.0,16.907140214576398,True,0.04275107383728027
24,2,sample256,4601.0,5406.0,14.89086200517943,True,0.06012392044067383
25,0,greedy_beam1,1024.0,1484.0,30.997304582210244,True,0.01720452308654785
25,0,beam10,1484.0,1484.0,0.0,True,0.09202218055725098
25,0,beam20,1484.0,1484.0,0.0,True,0.14376568794250488
25,0,sample128,1284.0,1484.0,13.477088948787062,True,0.024800539016723633
25,0,sample256,1284.0,1484.0,13.477088948787062,True,0.036032676696777344
25,1,greedy_beam1,44.0,1900.0,97.68421052631578,True,0.01131439208984375
25,1,beam10,1900.0,1900.0,0.0,True,0.09059929847717285
25,1,beam20,1900.0,1900.0,0.0,True,0.14502835273742676
25,1,sample128,1122.0,1900.0,40.94736842105263,True,0.024732112884521484
25,1,sample256,1122.0,1900.0,40.94736842105263,True,0.03619885444641113
25,2,greedy_beam1,1186.0,1687.0,29.69768820391227,True,0.01716899871826172
25,2,beam10,1687.0,1687.0,0.0,True,0.09110021591186523
25,2,beam20,1687.0,1687.0,0.0,True,0.1445913314819336
25,2,sample128,1687.0,1687.0,0.0,True,0.02788686752319336
25,2,sample256,1687.0,1687.0,0.0,True,0.03856706619262695
26,0,greedy_beam1,2400.0,4791.0,49.906073888541016,True,0.018520832061767578
26,0,beam10,4131.0,4791.0,13.775829680651222,True,0.1524646282196045
26,0,beam20,4567.0,4791.0,4.6754331037361725,True,0.2406928539276123
26,0,sample128,4288.0,4791.0,10.498852014193279,True,0.041364431381225586
26,0,sample256,4791.0,4791.0,0.0,True,0.07206463813781738
26,1,greedy_beam1,1560.0,4931.0,68.36341512877712,True,0.012030601501464844
26,1,beam10,4094.0,4931.0,16.97424457513689,True,0.13354897499084473
26,1,beam20,4454.0,4931.0,9.673494220239302,True,0.24046945571899414
26,1,sample128,4005.0,4931.0,18.77915230176435,True,0.044318437576293945
26,1,sample256,3884.0,4931.0,21.233015615493812,True,0.07368588447570801
26,2,greedy_beam1,2349.0,4635.0,49.320388349514566,True,0.01714491844177246
26,2,beam10,4029.0,4635.0,13.074433656957929,True,0.125518798828125
26,2,beam20,4418.0,4635.0,4.681769147788565,True,0.1900315284729004
26,2,sample128,2816.0,4635.0,39.24487594390507,True,0.03240847587585449
26,2,sample256,3156.0,4635.0,31.909385113268605,True,0.04748964309692383
27,0,greedy_beam1,1908.0,5106.0,62.632197414806114,True,0.01137232780456543
27,0,beam10,4885.0,5106.0,4.328241284763024,True,0.1501469612121582
27,0,beam20,4885.0,5106.0,4.328241284763024,True,0.23619842529296875
27,0,sample128,3458.0,5106.0,32.27575401488445,True,0.03246665000915527
27,0,sample256,3936.0,5106.0,22.91421856639248,True,0.0606234073638916
27,1,greedy_beam1,1151.0,4852.0,76.27782357790602,True,0.012697935104370117
27,1,beam10,3735.0,4852.0,23.021434460016486,True,0.11753702163696289
27,1,beam20,4270.0,4852.0,11.995053586150041,True,0.22186064720153809
27,1,sample128,3058.0,4852.0,36.97444352844188,True,0.03236865997314453
27,1,sample256,3973.0,4852.0,18.116240725474032,True,0.05873417854309082
27,2,greedy_beam1,2454.0,4987.0,50.79205935432124,True,0.017174243927001953
27,2,beam10,4318.0,4987.0,13.414878684579909,True,0.12436890602111816
27,2,beam20,4649.0,4987.0,6.777621816723481,True,0.22300148010253906
27,2,sample128,2627.0,4987.0,47.323039903749745,True,0.024677515029907227
27,2,sample256,3815.0,4987.0,23.501102867455383,True,0.04832172393798828
28,0,greedy_beam1,4526.0,5328.0,15.052552552552553,True,0.029162168502807617
28,0,beam10,4946.0,5328.0,7.169669669669669,True,0.18630313873291016
28,0,beam20,4946.0,5328.0,7.169669669669669,True,0.32721400260925293
28,0,sample128,3946.0,5328.0,25.93843843843844,True,0.04083657264709473
28,0,sample256,4707.0,5328.0,11.655405405405405,True,0.06156039237976074
28,1,greedy_beam1,1700.0,5272.0,67.75417298937785,True,0.017787456512451172
28,1,beam10,4733.0,5272.0,10.223823975720789,True,0.1916670799255371
28,1,beam20,4733.0,5272.0,10.223823975720789,True,0.34433531761169434
28,1,sample128,3965.0,5272.0,24.79135053110774,True,0.0408480167388916
28,1,sample256,4224.0,5272.0,19.878603945371776,True,0.0720677375793457
28,2,greedy_beam1,2010.0,5096.0,60.557299843014135,True,0.017088890075683594
28,2,beam10,4468.0,5096.0,12.323390894819466,True,0.17097735404968262
28,2,beam20,4754.0,5096.0,6.7111459968602825,True,0.34998536109924316
28,2,sample128,3662.0,5096.0,28.13971742543171,True,0.04511260986328125
28,2,sample256,4504.0,5096.0,11.616954474097332,True,0.0732731819152832
29,0,greedy_beam1,2012.0,2994.0,32.79893119572478,True,0.017119169235229492
29,0,beam10,2994.0,2994.0,0.0,True,0.15454673767089844
29,0,beam20,2994.0,2994.0,0.0,True,0.22182536125183105
29,0,sample128,2994.0,2994.0,0.0,True,0.03257870674133301
29,0,sample256,2994.0,2994.0,0.0,True,0.04848361015319824
29,1,greedy_beam1,1306.0,3951.0,66.94507719564668,True,0.012162208557128906
29,1,beam10,3946.0,3951.0,0.12655024044545685,True,0.12126398086547852
29,1,beam20,3946.0,3951.0,0.12655024044545685,True,0.20395541191101074
29,1,sample128,2811.0,3951.0,28.853454821564164,True,0.03271198272705078
29,1,sample256,2803.0,3951.0,29.05593520627689,True,0.037668704986572266
29,2,greedy_beam1,1253.0,4136.0,69.70502901353966,True,0.011880159378051758
29,2,beam10,3382.0,4136.0,18.23017408123791,True,0.13116121292114258
29,2,beam20,4136.0,4136.0,0.0,True,0.21744751930236816
29,2,sample128,3005.0,4136.0,27.34526112185687,True,0.032550811767578125
29,2,sample256,2903.0,4136.0,29.811411992263054,True,0.03635215759277344
30,0,greedy_beam1,2378.0,5039.0,52.80809684461203,True,0.022867679595947266
30,0,beam10,4769.0,5039.0,5.358205993252629,True,0.19220590591430664
30,0,beam20,4769.0,5039.0,5.358205993252629,True,0.32323455810546875
30,0,sample128,3704.0,5039.0,26.493351855526893,True,0.04285097122192383
30,0,sample256,4073.0,5039.0,19.17047033141496,True,0.0630028247833252
30,1,greedy_beam1,2518.0,5257.0,52.10195929237208,True,0.0172269344329834
30,1,beam10,5257.0,5257.0,0.0,True,0.225966215133667
30,1,beam20,5257.0,5257.0,0.0,True,0.39137959480285645
30,1,sample128,3613.0,5257.0,31.272588929046986,True,0.03381037712097168
30,1,sample256,4632.0,5257.0,11.888910024728933,True,0.07307171821594238
30,2,greedy_beam1,4380.0,5274.0,16.95108077360637,True,0.030827760696411133
30,2,beam10,4680.0,5274.0,11.262798634812286,True,0.1927318572998047
30,2,beam20,5274.0,5274.0,0.0,True,0.4023706912994385
30,2,sample128,4380.0,5274.0,16.95108077360637,True,0.0490872859954834
30,2,sample256,4380.0,5274.0,16.95108077360637,True,0.06055402755737305
31,0,greedy_beam1,2064.0,6654.0,68.98106402164112,True,0.011431455612182617
31,0,beam10,5453.0,6654.0,18.049293657950106,True,0.23218941688537598
31,0,beam20,5453.0,6654.0,18.049293657950106,True,0.4492912292480469
31,0,sample128,5072.0,6654.0,23.77517282837391,True,0.040880441665649414
31,0,sample256,5147.0,6654.0,22.648031259392845,True,0.0719301700592041
31,1,greedy_beam1,4420.0,5965.0,25.901089689857503,True,0.027648210525512695
31,1,beam10,5341.0,5965.0,10.461022632020118,True,0.23227429389953613
31,1,beam20,5341.0,5965.0,10.461022632020118,True,0.43200063705444336
31,1,sample128,4509.0,5965.0,24.40905280804694,True,0.04070425033569336
31,1,sample256,4609.0,5965.0,22.73260687342833,True,0.060372114181518555
31,2,greedy_beam1,1838.0,6061.0,69.67497112687676,True,0.011380195617675781
31,2,beam10,5758.0,6061.0,4.9991750536215145,True,0.2351675033569336
31,2,beam20,5758.0,6061.0,4.9991750536215145,True,0.45059633255004883
31,2,sample128,5242.0,6061.0,13.512621679590827,True,0.041785478591918945
31,2,sample256,5242.0,6061.0,13.512621679590827,True,0.07201075553894043
32,0,greedy_beam1,4835.0,6006.0,19.497169497169498,True,0.03417086601257324
32,0,beam10,4474.0,6006.0,25.50782550782551,True,0.16962623596191406
32,0,beam20,4596.0,6006.0,23.476523476523475,True,0.349215030670166
32,0,sample128,4638.0,6006.0,22.77722277722278,True,0.04141879081726074
32,0,sample256,4596.0,6006.0,23.476523476523475,True,0.06227707862854004
32,1,greedy_beam1,5249.0,5575.0,5.8475336322869955,True,0.039986610412597656
32,1,beam10,5347.0,5575.0,4.089686098654709,True,0.1861860752105713
32,1,beam20,5347.0,5575.0,4.089686098654709,True,0.4070613384246826
32,1,sample128,4395.0,5575.0,21.16591928251121,True,0.0405123233795166
32,1,sample256,5086.0,5575.0,8.771300448430493,True,0.0599057674407959
32,2,greedy_beam1,4357.0,6087.0,28.42122556267455,True,0.028192520141601562
32,2,beam10,4717.0,6087.0,22.50698209298505,True,0.19220924377441406
32,2,beam20,4983.0,6087.0,18.137013307047805,True,0.3488471508026123
32,2,sample128,4305.0,6087.0,29.275505174963033,True,0.04076433181762695
32,2,sample256,4804.0,6087.0,21.077706587810088,True,0.060378313064575195
33,0,greedy_beam1,2057.0,2845.0,27.697715289982426,True,0.018248796463012695
33,0,beam10,2845.0,2845.0,0.0,True,0.09710335731506348
33,0,beam20,2845.0,2845.0,0.0,True,0.14081597328186035
33,0,sample128,2215.0,2845.0,22.144112478031637,True,0.02521347999572754
33,0,sample256,2845.0,2845.0,0.0,True,0.03695273399353027
33,1,greedy_beam1,3328.0,3957.0,15.89588071771544,True,0.02301812171936035
33,1,beam10,3957.0,3957.0,0.0,True,0.09363508224487305
33,1,beam20,3957.0,3957.0,0.0,True,0.14659404754638672
33,1,sample128,3957.0,3957.0,0.0,True,0.03305506706237793
33,1,sample256,3957.0,3957.0,0.0,True,0.04896140098571777
33,2,greedy_beam1,2663.0,4348.0,38.75344986200552,True,0.017108917236328125
33,2,beam10,4348.0,4348.0,0.0,True,0.08556151390075684
33,2,beam20,4348.0,4348.0,0.0,True,0.14169526100158691
33,2,sample128,2663.0,4348.0,38.75344986200552,True,0.02510833740234375
33,2,sample256,2742.0,4348.0,36.93652253909844,True,0.04854774475097656
34,0,greedy_beam1,4569.0,6173.0,25.98412441276527,True,0.027745723724365234
34,0,beam10,5192.0,6173.0,15.891786813542849,True,0.22753500938415527
34,0,beam20,5192.0,6173.0,15.891786813542849,True,0.4267544746398926
34,0,sample128,5084.0,6173.0,17.64134132512555,True,0.04079937934875488
34,0,sample256,4981.0,6173.0,19.309897942653492,True,0.07204031944274902
34,1,greedy_beam1,3201.0,5675.0,43.59471365638766,True,0.022768259048461914
34,1,beam10,4860.0,5675.0,14.36123348017621,True,0.19107866287231445
34,1,beam20,5505.0,5675.0,2.9955947136563874,True,0.4635345935821533
34,1,sample128,4247.0,5675.0,25.162995594713657,True,0.04142642021179199
34,1,sample256,4893.0,5675.0,13.779735682819382,True,0.06066083908081055
34,2,greedy_beam1,2431.0,6095.0,60.114848236259235,True,0.011389493942260742
34,2,beam10,5028.0,6095.0,17.506152584085317,True,0.17382264137268066
34,2,beam20,5489.0,6095.0,9.942575881870386,True,0.3928353786468506
34,2,sample128,4370.0,6095.0,28.30188679245283,True,0.04196357727050781
34,2,sample256,5292.0,6095.0,13.174733388022968,True,0.0625007152557373
